BNK_ID,BNK_BHM_DC_CDE,BNK_BHM_DC_NME,BNK_BHM_TLK_CDE,BNK_BHM_TLK_NME,BNK_NME_EN,BNK_BRNCH_CDE,BNK_BRNCH_NME,BNK_IFSC_CDE,BNK_VIFSC_CDE
6570,12,BALLARY,6,SANDUR,Karnataka Bank Ltd,6570,TORANAGALLU,KARB0000772,KARB0000772000
6571,21,BANGALORE RURAL,3,Devanahalli,Karnataka Bank Ltd,6571,DEVANAHALLI BENGALURU,KARB0000197,KARB0000197000
6572,21,BANGALORE RURAL,2,Doddaballapura,Karnataka Bank Ltd,6572,DODDABALLAPURA KARNATAKA,KARB0000198,KARB0000198000
6573,20,bangalore urban,2,bangalore-South,Karnataka Bank Ltd,6573,HUNASEMARANAHALLI BLORE,KARB0000325,KARB0000325000
6574,21,BANGALORE RURAL,2,Doddaballapura,Karnataka Bank Ltd,6574,KADANUR G.P,KARB0000397,KARB0000397000
6575,21,BANGALORE RURAL,1,Nelamangala,Karnataka Bank Ltd,6575,KODIGEHALLI G.P,KARB0000456,KARB0000456000
6576,21,BANGALORE RURAL,1,Nelamangala,Karnataka Bank Ltd,6576,NELAMANGALA BENGALURU,KARB0000557,KARB0000557000
6577,21,BANGALORE RURAL,4,Hoskote,Karnataka Bank Ltd,6577,SULIBELE,KARB0000710,KARB0000710000
6578,21,BANGALORE RURAL,3,Devanahalli,Karnataka Bank Ltd,6578,VIJAYAPURA,KARB0000809,KARB0000809000
6579,20,BANGALORE URBAN,2,bangalore-South,Karnataka Bank Ltd,6579,BANASHANKARI III STAGE BENGALUR,KARB0000097,KARB0000097000
6580,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6580,BANASWADI,KARB0000126,KARB0000126000
6581,20,BANGALORE URBAN,2,bangalore-South,Karnataka Bank Ltd,6581,BASAVANGUDI BENGALURU,KARB0000090,KARB0000090000
6582,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6582,BENGALURU AMARJYOTHI NAGAR,KARB0000124,KARB0000124000
6583,20,BANGALORE URBAN,2,bangalore-South,Karnataka Bank Ltd,6583,BENGALURU CITY CIVIL COURT,KARB0000117,KARB0000117000
6584,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6584,BENGALURU HEROHALLI,KARB0000914,KARB0000914000
6585,20,BANGALORE URBAN,2,bangalore-South,Karnataka Bank Ltd,6585,BENGALURU KASAVANAHALLI,KARB0000919,KARB0000919000
6586,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6586,BENGALURU RAJARAJESHWARI NAGAR,KARB0000916,KARB0000916000
6587,20,BANGALORE URBAN,2,bangalore-South,Karnataka Bank Ltd,6587,BENGALURU VARTHUR,KARB0000913,KARB0000913000
6588,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6588,GOKULA BENGALURU,KARB0000115,KARB0000115000
6589,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6589,HESARAGHATTA MAIN ROAD BENGALUR,KARB0000904,KARB0000904000
6590,20,BANGALORE URBAN,2,bangalore-South,Karnataka Bank Ltd,6590,JAYANAGAR IV BLOCK BENGALURU,KARB0000084,KARB0000084000
6591,20,BANGALORE URBAN,4,Bangalore-East,Karnataka Bank Ltd,6591,KASTURBA ROAD BENGALURU,KARB0000083,KARB0000083000
6592,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6592,MALLESHWARAM BENGALURU,KARB0000055,KARB0000055000
6593,20,BANGALORE URBAN,3,Anekal,Karnataka Bank Ltd,6593,NAGANATHAPURA BENGALURU,KARB0000559,KARB0000559000
6594,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6594,NEHRU NAGAR BENGALURU,KARB0000063,KARB0000063000
6595,20,BANGALORE URBAN,4,Bangalore-East,Karnataka Bank Ltd,6595,OVERSEAS BENGALURU,KARB0000118,KARB0000118000
6596,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6596,RAJAJI NAGAR BENGALURU,KARB0000064,KARB0000064000
6597,20,BANGALORE URBAN,1,BANGALORE-NORTH,Karnataka Bank Ltd,6597,SANJAYA NAGAR BENGALURU,KARB0000113,KARB0000113000
6598,1,BELAGAVI,2,Athani,Karnataka Bank Ltd,6598,ATHANI KARNATAKA,KARB0000019,KARB0000019000
6599,1,BELAGAVI,9,Bailhongal,Karnataka Bank Ltd,6599,BAILHONGAL,KARB0000924,KARB0000924000
6600,1,BELAGAVI,1,Chikkodi,Karnataka Bank Ltd,6600,CHIKKODI,KARB0000216,KARB0000216000
6601,1,BELAGAVI,4,Gokak,Karnataka Bank Ltd,6601,GOKAK KARNATAKA,KARB0000259,KARB0000259000
6602,1,BELAGAVI,2,Athani,Karnataka Bank Ltd,6602,GUNDEWADI G.P,KARB0000273,KARB0000273000
6603,1,BELAGAVI,8,Savadatti,Karnataka Bank Ltd,6603,MALLUR GP,KARB0000620,KARB0000620000
6604,1,BELAGAVI,12,NIPPANI,Karnataka Bank Ltd,6604,NIPPANI,KARB0000563,KARB0000563000
6605,5,BIDAR,1,basavakalyan,Karnataka Bank Ltd,6605,BASAVAKALYAN,KARB0000918,KARB0000918000
6606,5,BIDAR,4,Bidar,Karnataka Bank Ltd,6606,BIDAR KARNATAKA,KARB0000076,KARB0000076000
6607,5,BIDAR,6,CHITAGUPPA,Karnataka Bank Ltd,6607,CHITAGUPPA,KARB0000135,KARB0000135000
6608,5,BIDAR,5,Humnabad,Karnataka Bank Ltd,6608,DUBALGUNDI KARNATAKA,KARB0000188,KARB0000188000
6609,5,BIDAR,1,basavakalyan,Karnataka Bank Ltd,6609,MATALA KARNATAKA,KARB0000498,KARB0000498000
6610,3,BIJAPUR,3,Sindagi,Karnataka Bank Ltd,6610,ALMEL,KARB0000005,KARB0000005000
6611,3,BIJAPUR,8,CHADACHANA,Karnataka Bank Ltd,6611,CHADCHAN,KARB0000172,KARB0000172000
6612,3,BIJAPUR,12,DEVARA HIPPARAGI,Karnataka Bank Ltd,6612,DEVARAHIPPARAGI,KARB0000205,KARB0000205000
6613,3,BIJAPUR,2,Indi,Karnataka Bank Ltd,6613,INDI,KARB0000353,KARB0000353000
6614,3,BIJAPUR,5,Muddebihal,Karnataka Bank Ltd,6614,MUDDEBIHAL,KARB0000572,KARB0000572000
6615,3,BIJAPUR,3,Sindagi,Karnataka Bank Ltd,6615,SINDAGI,KARB0000737,KARB0000737000
6616,3,BIJAPUR,9,TALIKOTI,Karnataka Bank Ltd,6616,TALIKOTI KARNATAKA,KARB0000751,KARB0000751000
6617,3,BIJAPUR,1,Bijapur,Karnataka Bank Ltd,6617,VIJAYAPURA KARNATAKA,KARB0000077,KARB0000077000
6618,27,CHAMARAJANAGAR,2,Chamarajanagara,Karnataka Bank Ltd,6618,CHAMARAJANAGAR,KARB0000180,KARB0000180000
6619,27,CHAMARAJANAGAR,1,Gundlupet,Karnataka Bank Ltd,6619,GUNDLUPET,KARB0000265,KARB0000265000
6620,28,CHIKKABALLAPURA,2,chikballapur,Karnataka Bank Ltd,6620,CHIKKABALLAPURA,KARB0000164,KARB0000164000
6621,28,CHIKKABALLAPURA,6,CHINTHAMANI,Karnataka Bank Ltd,6621,CHINTAMANI,KARB0000142,KARB0000142000
6622,28,CHIKKABALLAPURA,6,CHINTHAMANI,Karnataka Bank Ltd,6622,SHETTIHALLI G.P,KARB0000577,KARB0000577000
6623,28,CHIKKABALLAPURA,6,CHINTHAMANI,Karnataka Bank Ltd,6623,YENIGADALE KARNATAKA,KARB0000851,KARB0000851000
6624,17,CHIKMAGALUR,8,AJJAMPURA,Karnataka Bank Ltd,6624,AJJAMPURA KARNATAKA,KARB0000004,KARB0000004000
6625,17,CHIKMAGALUR,8,AJJAMPURA,Karnataka Bank Ltd,6625,ANTHARAGATTE,KARB0000024,KARB0000024000
6626,17,CHIKMAGALUR,3,Narasimharajapura,Karnataka Bank Ltd,6626,BALEHONNUR,KARB0000052,KARB0000052000
6627,17,CHIKMAGALUR,7,Mudigere,Karnataka Bank Ltd,6627,BANAKAL,KARB0000069,KARB0000069000
6628,17,CHIKMAGALUR,1,Sringeri,Karnataka Bank Ltd,6628,BEGAR KARNATAKA,KARB0000072,KARB0000072000
6629,17,CHIKMAGALUR,5,Kadur,Karnataka Bank Ltd,6629,BIRUR,KARB0000925,KARB0000925000
6630,17,CHIKMAGALUR,6,Chikmagalur,Karnataka Bank Ltd,6630,CHIKKAMAGALUR KALYANA NAGAR,KARB0000177,KARB0000177000
6631,17,CHIKMAGALUR,6,Chikmagalur,Karnataka Bank Ltd,6631,CHIKMAGALURU,KARB0000133,KARB0000133000
6632,17,CHIKMAGALUR,5,Kadur,Karnataka Bank Ltd,6632,CHOWLAHIRIYUR KARNATAKA,KARB0000145,KARB0000145000
6633,17,CHIKMAGALUR,7,Mudigere,Karnataka Bank Ltd,6633,GONIBEEDU,KARB0000253,KARB0000253000
6634,17,CHIKMAGALUR,2,Koppa,Karnataka Bank Ltd,6634,HARIHARAPURA(HOSAKOPPA),KARB0000322,KARB0000322000
6635,17,CHIKMAGALUR,7,Mudigere,Karnataka Bank Ltd,6635,HORANADU,KARB0000338,KARB0000338000
6636,17,CHIKMAGALUR,2,Koppa,Karnataka Bank Ltd,6636,JAYAPURA KARNATAKA,KARB0000362,KARB0000362000
6637,17,CHIKMAGALUR,5,Kadur,Karnataka Bank Ltd,6637,KADUR,KARB0000442,KARB0000442000
6638,17,CHIKMAGALUR,7,Mudigere,Karnataka Bank Ltd,6638,KALASA,KARB0000402,KARB0000402000
6639,17,CHIKMAGALUR,2,Koppa,Karnataka Bank Ltd,6639,KAMMARDI,KARB0000403,KARB0000403000
6640,17,CHIKMAGALUR,2,Koppa,Karnataka Bank Ltd,6640,KOPPA KARNATAKA,KARB0000410,KARB0000410000
6641,17,CHIKMAGALUR,3,Narasimharajapura,Karnataka Bank Ltd,6641,KUDREGUNDI KARNATAKA,KARB0000420,KARB0000420000
6642,17,CHIKMAGALUR,3,Narasimharajapura,Karnataka Bank Ltd,6642,MELPAL KARNATAKA,KARB0000480,KARB0000480000
6643,17,CHIKMAGALUR,7,Mudigere,Karnataka Bank Ltd,6643,MUDIGERE KA,KARB0000363,KARB0000363000
6644,17,CHIKMAGALUR,3,Narasimharajapura,Karnataka Bank Ltd,6644,NARASIMHARAJAPURA,KARB0000583,KARB0000583000
6645,17,CHIKMAGALUR,2,Koppa,Karnataka Bank Ltd,6645,NARVEKARNATAKA,KARB0000536,KARB0000536000
6646,17,CHIKMAGALUR,7,Mudigere,Karnataka Bank Ltd,6646,NIDUVALE,KARB0000538,KARB0000538000
6647,17,CHIKMAGALUR,6,Chikmagalur,Karnataka Bank Ltd,6647,SAKHARAYAPATNA,KARB0000748,KARB0000748000
6648,17,CHIKMAGALUR,6,Chikmagalur,Karnataka Bank Ltd,6648,SHIRVASE,KARB0000722,KARB0000722000
6649,17,CHIKMAGALUR,1,Sringeri,Karnataka Bank Ltd,6649,SRINGERI,KARB0000708,KARB0000708000
6650,17,CHIKMAGALUR,4,Tarikere,Karnataka Bank Ltd,6650,TARIKERE,KARB0000752,KARB0000752000
6651,13,CHITRADURGA,6,hiriyur,Karnataka Bank Ltd,6651,BABBUR G.P,KARB0000929,KARB0000929000
6652,13,CHITRADURGA,2,challakere,Karnataka Bank Ltd,6652,CHALLAKERE,KARB0000167,KARB0000167000
6653,13,CHITRADURGA,3,chitradurga,Karnataka Bank Ltd,6653,CHITRADURGA KARNATAKA,KARB0000136,KARB0000136000
6654,13,CHITRADURGA,6,hiriyur,Karnataka Bank Ltd,6654,HIRIYUR KARNATAKA,KARB0000307,KARB0000307000
6655,13,CHITRADURGA,4,holalkere,Karnataka Bank Ltd,6655,HOLALKERE,KARB0000347,KARB0000347000
6656,13,CHITRADURGA,5,hosadurga,Karnataka Bank Ltd,6656,HOSADURGA,KARB0000312,KARB0000312000
6657,24,DAKSHINA KANNADA,2,Bantwal,Karnataka Bank Ltd,6657,ADYANADKA KARNATAKA,KARB0000002,KARB0000002000
6658,24,DAKSHINA KANNADA,1,Mangalore,Karnataka Bank Ltd,6658,AIKALA,KARB0000012,KARB0000012000
6659,24,DAKSHINA KANNADA,2,Bantwal,Karnataka Bank Ltd,6659,BALMATTA ROAD MANGALURU,KARB0000492,KARB0000492000
6660,24,DAKSHINA KANNADA,2,Bantwal,Karnataka Bank Ltd,6660,BANTWAL MUDA (B.C.RD),KARB0000071,KARB0000071000
6661,24,DAKSHINA KANNADA,1,Mangalore,Karnataka Bank Ltd,6661,BEJAI MANGALURU,KARB0000478,KARB0000478000
6662,24,DAKSHINA KANNADA,1,Mangalore,Karnataka Bank Ltd,6662,HO COMPLEX BRANCH MLORE,KARB0000513,KARB0000513000
6663,24,DAKSHINA KANNADA,2,Bantwal,Karnataka Bank Ltd,6663,KAIRANGALA,KARB0000446,KARB0000446000
6664,24,DAKSHINA KANNADA,1,Mangalore,Karnataka Bank Ltd,6664,KODIALBAIL  MANGALURU,KARB0000476,KARB0000476000
6665,24,DAKSHINA KANNADA,2,Bantwal,Karnataka Bank Ltd,6665,KURNAD MUDIPU,KARB0000418,KARB0000418000
6666,24,DAKSHINA KANNADA,2,Bantwal,Karnataka Bank Ltd,6666,MANCHI,KARB0000465,KARB0000465000
6667,24,DAKSHINA KANNADA,2,Bantwal,Karnataka Bank Ltd,6667,MANILA KARNATAKA,KARB0000502,KARB0000502000
6668,24,DAKSHINA KANNADA,6,MUDABIDRI,Karnataka Bank Ltd,6668,MOODBIDRI KARNATAKA,KARB0000482,KARB0000482000
6669,24,DAKSHINA KANNADA,1,Mangalore,Karnataka Bank Ltd,6669,MULKI,KARB0000630,KARB0000630000
6670,24,DAKSHINA KANNADA,3,Belthangady,Karnataka Bank Ltd,6670,NERIA GP,KARB0000592,KARB0000592000
6671,24,DAKSHINA KANNADA,1,Mangalore,Karnataka Bank Ltd,6671,PM RAO ROAD MLORE,KARB0000495,KARB0000495000
6672,24,DAKSHINA KANNADA,4,Puttur,Karnataka Bank Ltd,6672,PUTTUR D.K,KARB0000604,KARB0000604000
6673,24,DAKSHINA KANNADA,2,Bantwal,Karnataka Bank Ltd,6673,SAJIPAMUDAKARNATAKA,KARB0000734,KARB0000734000
6674,24,DAKSHINA KANNADA,1,Mangalore,Karnataka Bank Ltd,6674,SOMESHWARA UCHILA,KARB0000699,KARB0000699000
6675,24,DAKSHINA KANNADA,5,Sullia,Karnataka Bank Ltd,6675,SULLIA MAIN,KARB0000714,KARB0000714000
6676,24,DAKSHINA KANNADA,4,Puttur,Karnataka Bank Ltd,6676,UPPINANGADY,KARB0000808,KARB0000808000
6677,14,Davanagere,4,davanagere,Karnataka Bank Ltd,6677,ANAJIKARNATAKA,KARB0000023,KARB0000023000
6678,14,Davanagere,5,Honnali,Karnataka Bank Ltd,6678,ARAKERE,KARB0000034,KARB0000034000
6679,14,Davanagere,7,NYAMATI,Karnataka Bank Ltd,6679,BELAGUTTIKARNATAKA,KARB0000096,KARB0000096000
6680,14,Davanagere,5,Honnali,Karnataka Bank Ltd,6680,BELIMALLUR G.P,KARB0000936,KARB0000936000
6681,14,Davanagere,1,Harihar,Karnataka Bank Ltd,6681,BUDIHAL VILLAGE,KARB0000946,KARB0000946000
6682,14,Davanagere,6,Channagiri,Karnataka Bank Ltd,6682,CHANNAGIRI,KARB0000171,KARB0000171000
6683,14,Davanagere,4,davanagere,Karnataka Bank Ltd,6683,DAVANAGERE MAIN,KARB0000182,KARB0000182000
6684,14,Davanagere,4,davanagere,Karnataka Bank Ltd,6684,DAVANGERE P B ROAD,KARB0000214,KARB0000214000
6685,14,Davanagere,4,davanagere,Karnataka Bank Ltd,6685,DAVANGERE K.B.EXTN BRANCH,KARB0000190,KARB0000190000
6686,14,Davanagere,4,davanagere,Karnataka Bank Ltd,6686,DAVANGERE SHAMANUR ROAD,KARB0000209,KARB0000209000
6687,14,Davanagere,1,Harihar,Karnataka Bank Ltd,6687,HARAPANAHALLI,KARB0000341,KARB0000341000
6688,14,Davanagere,1,Harihar,Karnataka Bank Ltd,6688,HARIHARAKARNATAKA,KARB0000303,KARB0000303000
6689,14,Davanagere,5,Honnali,Karnataka Bank Ltd,6689,HONNALI,KARB0000310,KARB0000310000
6690,14,Davanagere,4,davanagere,Karnataka Bank Ltd,6690,JARIKATTE VILLAGE,KARB0000376,KARB0000376000
6691,14,Davanagere,1,Harihar,Karnataka Bank Ltd,6691,JIGALI GP,KARB0000374,KARB0000374000
6692,14,Davanagere,5,Honnali,Karnataka Bank Ltd,6692,KUNDURKARNATAKA,KARB0000426,KARB0000426000
6693,14,Davanagere,5,Honnali,Karnataka Bank Ltd,6693,KYASINAKERE G.P,KARB0000458,KARB0000458000
6694,14,Davanagere,1,Harihar,Karnataka Bank Ltd,6694,MALEBENNUR,KARB0000470,KARB0000470000
6695,14,Davanagere,7,NYAMATI,Karnataka Bank Ltd,6695,NYAMATHI,KARB0000534,KARB0000534000
6696,14,Davanagere,5,Honnali,Karnataka Bank Ltd,6696,SASVEHALLI,KARB0000719,KARB0000719000
6697,9,DHARWAD,1,DHARWAD,Karnataka Bank Ltd,6697,AMARGOL NAVNAGAR HUBBALLI,KARB0000328,KARB0000328000
6698,9,DHARWAD,1,DHARWAD,Karnataka Bank Ltd,6698,DHARWAD MAIN BRANCH,KARB0000183,KARB0000183000
6699,9,DHARWAD,1,DHARWAD,Karnataka Bank Ltd,6699,GOPALAPURA BRANCH DHARWAD,KARB0000258,KARB0000258000
6700,9,DHARWAD,2,Navalgund,Karnataka Bank Ltd,6700,GUDISAGARA G.P,KARB0000275,KARB0000275000
6701,9,DHARWAD,1,DHARWAD,Karnataka Bank Ltd,6701,K U D Circle Dharwad,KARB0000192,KARB0000192000
6702,9,DHARWAD,1,DHARWAD,Karnataka Bank Ltd,6702,KOPPADAKERE DHARWAD,KARB0000501,KARB0000501000
6703,9,DHARWAD,5,Kundgol,Karnataka Bank Ltd,6703,KUNDGOL KARNATAKA,KARB0000417,KARB0000417000
6704,9,DHARWAD,2,Navalgund,Karnataka Bank Ltd,6704,NAVALGUND,KARB0000531,KARB0000531000
6705,9,DHARWAD,3,Hubli,Karnataka Bank Ltd,6705,NEW COTTON MARKET HUBBALLI,KARB0000316,KARB0000316000
6706,9,DHARWAD,1,DHARWAD,Karnataka Bank Ltd,6706,OLD HUBBALLI,KARB0000317,KARB0000317000
6707,8,GADAG,3,Gadag,Karnataka Bank Ltd,6707,CHINCHALLI G.P,KARB0000165,KARB0000165000
6708,8,GADAG,3,Gadag,Karnataka Bank Ltd,6708,GADAG BRANCH GADAG,KARB0000251,KARB0000251000
6709,8,GADAG,4,Shirahatti,Karnataka Bank Ltd,6709,LAKSHMESHWAR,KARB0000631,KARB0000631000
6710,8,GADAG,3,Gadag,Karnataka Bank Ltd,6710,MULGUND KARNATAKA,KARB0000483,KARB0000483000
6711,4,GULBARGA,1,Aland,Karnataka Bank Ltd,6711,ALAND,KARB0000038,KARB0000038000
6712,4,GULBARGA,7,Jevargi,Karnataka Bank Ltd,6712,JEVARGI,KARB0000373,KARB0000373000
6713,4,GULBARGA,3,Gulbarga,Karnataka Bank Ltd,6713,KALABURAGI NEHRU GUNJ,KARB0000272,KARB0000272000
6714,4,GULBARGA,3,Gulbarga,Karnataka Bank Ltd,6714,KALABURGI,KARB0000254,KARB0000254000
6715,4,GULBARGA,3,Gulbarga,Karnataka Bank Ltd,6715,RAM MANDIR CIRCLE,KARB0000385,KARB0000385000
6716,23,HASSAN,6,Arkalgud,Karnataka Bank Ltd,6716,AGRAHARA GP,KARB0000040,KARB0000040000
6717,23,HASSAN,5,Alur,Karnataka Bank Ltd,6717,ALUR KARNATAKA,KARB0000326,KARB0000326000
6718,23,HASSAN,2,Belur,Karnataka Bank Ltd,6718,AREHALLI,KARB0000007,KARB0000007000
6719,23,HASSAN,6,Arkalgud,Karnataka Bank Ltd,6719,ARKALGUD,KARB0000008,KARB0000008000
6720,23,HASSAN,3,Arsikere,Karnataka Bank Ltd,6720,ARSIKERE MAINKARNATAKA,KARB0000009,KARB0000009000
6721,23,HASSAN,4,Hassan,Karnataka Bank Ltd,6721,ATTAVARA G.P,KARB0000037,KARB0000037000
6722,23,HASSAN,3,Arsikere,Karnataka Bank Ltd,6722,BANAVARA,KARB0000951,KARB0000951000
6723,23,HASSAN,1,Sakleshpura,Karnataka Bank Ltd,6723,BELAGODU,KARB0000088,KARB0000088000
6724,23,HASSAN,2,Belur,Karnataka Bank Ltd,6724,BELUR,KARB0000928,KARB0000928000
6725,23,HASSAN,2,Belur,Karnataka Bank Ltd,6725,BIKKODU,KARB0000078,KARB0000078000
6726,23,HASSAN,8,Channarayapatna,Karnataka Bank Ltd,6726,CHANNARAYAPATNA,KARB0000149,KARB0000149000
6727,23,HASSAN,4,Hassan,Karnataka Bank Ltd,6727,DUDDA,KARB0000184,KARB0000184000
6728,23,HASSAN,3,Arsikere,Karnataka Bank Ltd,6728,H COLLEGE CAMPUS ARSIKERE,KARB0000028,KARB0000028000
6729,23,HASSAN,1,Sakleshpura,Karnataka Bank Ltd,6729,HANBAL,KARB0000301,KARB0000301000
6730,23,HASSAN,4,Hassan,Karnataka Bank Ltd,6730,HASSAN,KARB0000304,KARB0000304000
6731,23,HASSAN,4,Hassan,Karnataka Bank Ltd,6731,HASSAN VIDYANAGAR,KARB0000296,KARB0000296000
6732,23,HASSAN,4,Hassan,Karnataka Bank Ltd,6732,HASSAN KUVEMPU NAGAR,KARB0000345,KARB0000345000
6733,23,HASSAN,7,Holenarasipura,Karnataka Bank Ltd,6733,HOLENARASIPUR,KARB0000309,KARB0000309000
6734,23,HASSAN,6,Arkalgud,Karnataka Bank Ltd,6734,KALENAHALLI GP,KARB0000388,KARB0000388000
6735,23,HASSAN,2,Belur,Karnataka Bank Ltd,6735,KESAGODU GP,KARB0000588,KARB0000588000
6736,23,HASSAN,4,Hassan,Karnataka Bank Ltd,6736,KOWSHIKA KARNATAKA,KARB0000425,KARB0000425000
6737,23,HASSAN,6,Arkalgud,Karnataka Bank Ltd,6737,LAKKUR GP,KARB0000587,KARB0000587000
6738,23,HASSAN,5,Alur,Karnataka Bank Ltd,6738,MAGGE KARNATAKA,KARB0000468,KARB0000468000
6739,23,HASSAN,7,Holenarasipura,Karnataka Bank Ltd,6739,MALLAPPANNAHALLY GP,KARB0000597,KARB0000597000
6740,23,HASSAN,2,Belur,Karnataka Bank Ltd,6740,NARWEYPETE G.P,KARB0000573,KARB0000573000
6741,23,HASSAN,6,Arkalgud,Karnataka Bank Ltd,6741,RUDRAPATNA,KARB0000654,KARB0000654000
6742,23,HASSAN,1,Sakleshpura,Karnataka Bank Ltd,6742,SAKALESHPUR KARNATAKA,KARB0000728,KARB0000728000
6743,23,HASSAN,1,Sakleshpura,Karnataka Bank Ltd,6743,UDEVARA G.P,KARB0000811,KARB0000811000
6744,11,HAVERI,4,Haveri,Karnataka Bank Ltd,6744,ALADAKATTI,KARB0000036,KARB0000036000
6745,11,HAVERI,3,Hangal,Karnataka Bank Ltd,6745,HANGAL,KARB0000302,KARB0000302000
6746,11,HAVERI,4,Haveri,Karnataka Bank Ltd,6746,HAVERIKARNATAKA,KARB0000305,KARB0000305000
6747,11,HAVERI,7,Ranebennur,Karnataka Bank Ltd,6747,RANEBENNUR,KARB0000656,KARB0000656000
6748,11,HAVERI,8,RATTEEHALLI,Karnataka Bank Ltd,6748,RATTIHALLI,KARB0000653,KARB0000653000
6749,11,HAVERI,2,Savanur,Karnataka Bank Ltd,6749,SAVANUR,KARB0000703,KARB0000703000
6750,25,KODAGU,1,Madikeri,Karnataka Bank Ltd,6750,CHERAMBANEKARNATAKA,KARB0000131,KARB0000131000
6751,25,KODAGU,1,Madikeri,Karnataka Bank Ltd,6751,CHEYYANDANEKARNATAKA,KARB0000132,KARB0000132000
6752,25,KODAGU,3,Virajpet,Karnataka Bank Ltd,6752,GONIKOPPAL,KARB0000260,KARB0000260000
6753,25,KODAGU,2,somawarpet,Karnataka Bank Ltd,6753,KODLIPET,KARB0000409,KARB0000409000
6754,25,KODAGU,2,somawarpet,Karnataka Bank Ltd,6754,KUDIGE KARNATAKA,KARB0000414,KARB0000414000
6755,25,KODAGU,1,Madikeri,Karnataka Bank Ltd,6755,MADIKERI,KARB0000481,KARB0000481000
6756,25,KODAGU,2,somawarpet,Karnataka Bank Ltd,6756,SOMWARPET (CHOUDLU),KARB0000138,KARB0000138000
6757,25,KODAGU,2,somawarpet,Karnataka Bank Ltd,6757,SUNTIKOPPA,KARB0000711,KARB0000711000
6758,25,KODAGU,3,Virajpet,Karnataka Bank Ltd,6758,VIRAJPET,KARB0000814,KARB0000814000
6759,19,KOLAR,10,BANGARPET,Karnataka Bank Ltd,6759,BANGARPET,KARB0000938,KARB0000938000
6760,19,KOLAR,8,KOLAR,Karnataka Bank Ltd,6760,KOLAR,KARB0000424,KARB0000424000
6761,19,KOLAR,7,SRINIVASPUR,Karnataka Bank Ltd,6761,SRINIVASAPURA,KARB0000742,KARB0000742000
6762,7,KOPPAL,3,Gangavathi,Karnataka Bank Ltd,6762,GANGAVATHI,KARB0000262,KARB0000262000
6763,7,KOPPAL,5,KARATAGI,Karnataka Bank Ltd,6763,KARATAGI,KARB0000387,KARB0000387000
6764,7,KOPPAL,4,koppal,Karnataka Bank Ltd,6764,KOPPAL,KARB0000448,KARB0000448000
6765,22,MANDYA,6,MAddur,Karnataka Bank Ltd,6765,BHARATHINAGAR,KARB0000927,KARB0000927000
6766,22,MANDYA,7,Malavalli,Karnataka Bank Ltd,6766,HALAGUR,KARB0000295,KARB0000295000
6767,22,MANDYA,1,krpet,Karnataka Bank Ltd,6767,KRISHNARAJAPET,KARB0000447,KARB0000447000
6768,22,MANDYA,5,mandya,Karnataka Bank Ltd,6768,MANDYA,KARB0000466,KARB0000466000
6769,22,MANDYA,4,Srirangapatna,Karnataka Bank Ltd,6769,SRIRANGAPATNA KARNATAKA,KARB0000709,KARB0000709000
