BNK_ID,BNK_BHM_DC_CDE,BNK_BHM_DC_NME,BNK_BHM_TLK_CDE,BNK_BHM_TLK_NME,BNK_NME_EN,BNK_BRNCH_CDE,Bnk_Brnch_Nme_Eng
856,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,856,BANTANNURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
857,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,857,NALATAVADA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
858,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,858,NAGABENALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
859,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,859,SARURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
860,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,860,TARANALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
861,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,861,MADIKESHVARA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
862,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,862,KUCHABALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
863,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,863,LINGADALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
864,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,864,MUDDEBIHALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
865,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,865,GUNDAKANALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
866,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,866,BOMMANALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
867,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,867,DAVALAGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
868,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,868,HIRURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
5209,7,Koppal,126,Kustagi,Raichur DCC Bank Ltd.,5209,CHALAGERA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
5210,21,Bangalore Rural,8,Doddaballapur,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5210,DODDABALLAPURA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5211,19,KOLAR,121,Mulabagil,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5211,MULABAGILU PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5212,28,Chikkaballapur,50,Chikkaballapur,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5212,CHIKKABALLAPURA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5213,18,TUMKUR,165,TIPTUR,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5213,TIPATURU PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5214,13,CHITRADURGA,64,HIRIYUR,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5214,HIRIYURU PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5215,15,SHIMOGA,155,SHIMOGA,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5215,SHIVAMOGGA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5216,15,SHIMOGA,151,BHADRAVATI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5216,BHADRAVATI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5217,15,SHIMOGA,157,THIRTHAHALLI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5217,TEERTHAHALLI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5218,15,SHIMOGA,153,SAGAR,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5218,SAGARA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5219,15,SHIMOGA,153,SAGAR,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5219,BHEEMANAKONE PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5220,15,SHIMOGA,156,SORAB,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5220,SORABA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5221,14,Davanagere,75,HARIHARA,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5221,HARIHARA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5222,14,Davanagere,77,HONNALI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5222,HONNALI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5223,14,Davanagere,76,HARAPANAHALLI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5223,HARAPANAHALLI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5224,26,MYSORE,141,T-Narasipur,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5224,T  NARASEEPURA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5225,23,Hassan,104,Channarayapatna,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5225,CHANNARAYAPATTANAÀ PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5226,23,Hassan,101,ARAKALGUD,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5226,ARAKALAGUDUÀ PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5227,23,Hassan,102,Belur,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5227,BELURUÀ PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5228,23,HASSAN,107,Sakaleshpur,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5228,SAKALESHAPURA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5229,17,Chikkamagalur,57,Koppa,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5229,KOPPA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5230,17,Chikkamagalur,57,Koppa,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5230,LOKANATHAPURA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI  KAREEMANE
5231,17,Chikkamagalur,56,Kadur,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5231,KADURU PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5232,1,BELGAUM,20,BELGAUM,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5232,BELAGAVI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5233,1,BELGAUM,23,HUKKERI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5233,HUKKERI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5234,1,BELGAUM,21,Chikkodi,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5234,CHIKKODI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5235,3,Bijapur,41,Bijapur,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5235,VIJAYAPURA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5236,3,Bijapur,43,MUDDEBIHAL,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5236,MUDDABIHALA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5237,2,Bagalkot,17,MUDHOL,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5237,MUDHOLA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5238,2,Bagalkot,16,JAMKHANDI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5238,JAMAKHANDI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5239,2,Bagalkot,11,BADAMI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5239,BADAMI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5240,9,Dharwad,82,KUNDAGOL,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5240,KUNDAGOLA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5241,9,Dharwad,80,HUBLI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5241,HUBBALLI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5242,9,Dharwad,83,NAVALAGUND,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5242,NAVALAGUNDA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5243,8,GADAG,86,NARAGUND,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5243,NARAGUNDA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5244,8,Gadag,84,Gadag,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5244,GADAG PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5245,11,HAVERI,108,BYADAGI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5245,BYADAGI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5246,11,HAVERI,112,RANEBENNUR ,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5246,RANEBENNURU PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5247,5,BIDAR,37,BHALKI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5247,BHALKI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5248,12,BELLARY,34,SIRIGUPPA,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5248,SIRUGUPPA PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5249,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5249,YANKACHI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5250,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5250,HIRE OTAGERI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5251,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5251,HADAGALI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5252,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5252,HIRE SINGANAGUTTI NAM 2 PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5253,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5253,CHIKKAKODAGALI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5254,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5254,TUNGALA NAM 2 PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5255,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5255,KALA BEELAGI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5256,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5256,MIRJI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5257,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5257,BELAGALI NAM 02 PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5258,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5258,JIRAGALA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5259,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5259,SHIROLA NAM 02 PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5260,2,Bagalkot,13,BILGI,Bagalkot DCC Bank Ltd.,5260,KOLURU NAM 02 PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5261,2,Bagalkot,12,BAGALKOT,Bagalkot DCC Bank Ltd.,5261,BAGALAKOTA SHAKHE 
5262,2,Bagalkot,12,BAGALKOT,Bagalkot DCC Bank Ltd.,5262,NAVANAGARA SHAKHE 
5263,2,Bagalkot,12,BAGALKOT,Bagalkot DCC Bank Ltd.,5263,BHAGAVATI SHAKHE 
5264,2,Bagalkot,12,BAGALKOT,Bagalkot DCC Bank Ltd.,5264,KALADAGI SHAKHE 
5265,2,Bagalkot,12,BAGALKOT,Bagalkot DCC Bank Ltd.,5265,RAMPURA SHAKHE 
5266,2,Bagalkot,12,BAGALKOT,Bagalkot DCC Bank Ltd.,5266,SHIRURA SHAKHE 
5267,2,Bagalkot,12,BAGALKOT,Bagalkot DCC Bank Ltd.,5267,GADDANAKERI KRASA SHAKHE 
5268,2,Bagalkot,12,BAGALKOT,Bagalkot DCC Bank Ltd.,5268,NAYANAGELI SHAKHE 
5269,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5269,BADAMI SHAKHE 
5270,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5270,BELURU SHAKHE 
5271,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5271,KERURA SHAKHE 
5272,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5272,NEERABUDIHALA SHAKHE 
5273,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5273,GULEDAGUDDA SHAKHE 
5274,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5274,KATAGERI SHAKHE 
5275,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5275,KULAGERI KRASA SHAKHE 
5276,2,Bagalkot,11,BADAMI,Bagalkot DCC Bank Ltd.,5276,NANDIKESHVARA SHAKHE 
5277,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5277,HUNAGUNDA SHAKHE 
5278,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5278,AMEENAGADA SHAKHE 
5279,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5279,ILAKAL SHAKHE 
5280,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5280,KAMATAGI SHAKHE 
5281,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5281,KARADI SHAKHE 
5282,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5282,GUDURU SHAKHE 
5283,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5283,SANGAMA SHAKHE 
5284,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5284,NANDAVADAGI SHAKHE 
5285,2,Bagalkot,15,HUNGUND,Bagalkot DCC Bank Ltd.,5285,DHANNURA SHAKHE 
5286,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5286,JAMAKHANDI SHAKHE 
5287,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5287,JAMAKHANDI BAJARA SHAKHE 
5288,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5288,BANAHATTI SHAKHE 
5289,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5289,TERADALA SHAKHE 
5290,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5290,RABAKAVI SHAKHE 
5291,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5291,SAVALAGI SHAKHE 
5292,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5292,TODALABAGI SHAKHE 
5293,2,Bagalkot,16,JAMKHANDI,Bagalkot DCC Bank Ltd.,5293,HIPPARAGI SHAKHE 
5294,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5294,MUDHOLA SHAKHE 
5295,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5295,MAHALINGAPURA SHAKHE 
5296,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5296,LOKAPURA SHAKHE 
5297,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5297,NAGARALA SHAKHE 
5298,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5298,HALAGALI SHAKHE 
5299,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5299,CHINCHAKHANDI SHAKHE 
5300,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5300,RANNANAGARA SHAKHE 
5301,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5301,MANTURA SHAKHE 
5302,2,Bagalkot,13,BILGI,Bagalkot DCC Bank Ltd.,5302,BEELAGI SHAKHE 
5303,2,Bagalkot,13,BILGI,Bagalkot DCC Bank Ltd.,5303,GALAGALI SHAKHE 
5304,2,Bagalkot,13,BILGI,Bagalkot DCC Bank Ltd.,5304,KUNDARAGI SHAKHE 
5305,2,Bagalkot,13,BILGI,Bagalkot DCC Bank Ltd.,5305,GIRISAGARA SHAKHE 
5306,3,Bijapur,42,INDI,Karnataka State Co.oparative Agriculture & Rural Development Bank Ltd,5306,INDI PRATHAMIKA SAHAKARA KRUSHI MATTU GRAMEENA ABHIVRUDDHI BYANK NI
5307,9,Dharwad,79,DHARWAD,KCC Bank Ltd.,5307,NAVALURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
5308,9,Dharwad,79,DHARWAD,KCC Bank Ltd.,5308,MUGADHA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
5309,9,Dharwad,79,DHARWAD,KCC Bank Ltd.,5309,HARO BELAVADI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
5310,9,Dharwad,80,HUBLI,KCC Bank Ltd.,5310,B ARALIKATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
5311,8,Gadag,84,GADAG,KCC Bank Ltd.,5311,HOMBALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  NAM 3 
5312,8,Gadag,85,MUNDARAGI,KCC Bank Ltd.,5312,HESARURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
5313,8,Gadag,85,MUNDARAGI,KCC Bank Ltd.,5313,MUNDARAGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
5314,8,Gadag,85,MUNDARAGI,KCC Bank Ltd.,5314,KADAMPURAPRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
5315,11,Haveri,112,RANEBENNUR,KCC Bank Ltd.,5315,ALADAKATTI P A C S 
5316,2,Bagalkot,17,MUDHOL,Bagalkot DCC Bank Ltd.,5316,MALAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
5317,3,Bijapur,41,BIJAPUR,Bijapur DCC Bank Ltd.,5317,HO BARNCH
5318,3,Bijapur,41,BIJAPUR,Bijapur DCC Bank Ltd.,5318,BABALESHAWAR
5319,3,Bijapur,41,BIJAPUR,Bijapur DCC Bank Ltd.,5319,TIKOTA
5320,3,Bijapur,41,BIJAPUR,Bijapur DCC Bank Ltd.,5320,GM BRANCH
5321,3,Bijapur,41,BIJAPUR,Bijapur DCC Bank Ltd.,5321,SR BARANCH
5322,3,Bijapur,41,BIJAPUR,Bijapur DCC Bank Ltd.,5322,KR NAGAR
5323,3,Bijapur,40,BASAVANA BAGEWADI,Bijapur DCC Bank Ltd.,5323,B BAGEWADI
5324,3,Bijapur,40,BASAVANA BAGEWADI,Bijapur DCC Bank Ltd.,5324,TELAGI
5325,3,Bijapur,40,BASAVANA BAGEWADI,Bijapur DCC Bank Ltd.,5325,NIDAGUNDI
5326,3,Bijapur,40,BASAVANA BAGEWADI,Bijapur DCC Bank Ltd.,5326,MANAGULI
5327,3,Bijapur,40,BASAVANA BAGEWADI,Bijapur DCC Bank Ltd.,5327,KOLHAR
5328,3,Bijapur,40,BASAVANA BAGEWADI,Bijapur DCC Bank Ltd.,5328,H HIPPARAGI
5329,3,Bijapur,42,INDI,Bijapur DCC Bank Ltd.,5329,INDI
5330,3,Bijapur,42,INDI,Bijapur DCC Bank Ltd.,5330,CHADACHAN
5331,3,Bijapur,42,INDI,Bijapur DCC Bank Ltd.,5331,ZALAKI
5332,3,Bijapur,42,INDI,Bijapur DCC Bank Ltd.,5332,TAMBA
5333,3,Bijapur,42,INDI,Bijapur DCC Bank Ltd.,5333,HORTI
5334,3,Bijapur,42,INDI,Bijapur DCC Bank Ltd.,5334,SALOTAGI
5335,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,5335,MUDDEBIHAL
5336,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,5336,MINAJAGI
5337,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,5337,TALIKOTI
5338,3,Bijapur,43,MUDDEBIHAL,Bijapur DCC Bank Ltd.,5338,NALATAWAD
5339,3,Bijapur,44,SINDAGI,Bijapur DCC Bank Ltd.,5339,SINDAGI
5340,3,Bijapur,44,SINDAGI,Bijapur DCC Bank Ltd.,5340,D HIPPARAGI
5341,3,Bijapur,44,SINDAGI,Bijapur DCC Bank Ltd.,5341,ALMEL
5342,3,Bijapur,44,SINDAGI,Bijapur DCC Bank Ltd.,5342,KALAKERI
5343,3,Bijapur,44,SINDAGI,Bijapur DCC Bank Ltd.,5343,MORATGI
5344,3,Bijapur,44,SINDAGI,Bijapur DCC Bank Ltd.,5344,GOLGAERI
5345,3,Bijapur,42,INDI,Bijapur DCC Bank Ltd.,5345,UMARANI PRATHAMIKA KRUSHI PATTINA SAHAKARA BYANKA NI  
5346,1,Belgaum,21,CHIKKODI,Belgaum DCC Bank Ltd.,5346,MAHATMA SHREE BASAVESHVARA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA   NI   YADYANAVADI  
4341,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4341,DODDAMALLURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4342,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4342,BRAHMANEEPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
4343,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4343,HONGANURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4344,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4344,IGGALURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4345,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4345,AKKURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4346,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4346,MATTIKERE VYAVASAYA SEVA SAHAKARA SANGHA NI   
4347,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4347,HUNASANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4348,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4348,SOGALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4349,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4349,ARALALASANDRA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4350,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4350,VANDARAGUPPE PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
4351,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4351,BEVURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4352,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4352,MUDAGERE PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4353,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4353,HONNANAYAKANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4354,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4354,TAGACHAGERE PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4355,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4355,MALURUPATTANA VYAVASAYA SEVA SAHAKARA SANGHA NI   
4356,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4356,KASABA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4357,29,Ramanagara,147,CHANNAPATNA,BRDCC Bank Ltd.,4357,KODAMBALLI VYAVASAYA SEVA SAHAKARA SANGHA NI   
4358,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4358,BELAGUMBA VYAVASAYA SEVA SAHAKARA SANGHA NI   
4359,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4359,MOTAGONDANAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI   
4360,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4360,BACHENAHATTI VYAVASAYA SEVA SAHAKARA SANGHA NI   
4361,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4361,SOLURU VYAVASAYA SEVA SAHAKARA SANGHA NI   
4362,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4362,BAGINIGERE VYAVASAYA SEVA SAHAKARA SANGHA NI   
4363,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4363,TIPPASANDRA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
4364,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4364,MATTIKERE PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  MAGADI  
4365,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4365,CHAKRABAVI VYAVASAYA SEVA SAHAKARA SANGHA NI   
4366,29,Ramanagara,149,MAGADI,BRDCC Bank Ltd.,4366,MADABAL VYAVASAYA SEVA SAHAKARA SANGHA NI   
